Jax Bicycle Shop (ST),900 S. Highway 287 None Lafayette 80026 United States,,+19704883250,jmccrea@jaxmercantile.com,
Boulder Cycle Sport- South,"629 S. Broadway, Suite K None Boulder 80305 United States",www.bouldercyclesport.com,+13034442453,justin@bouldercyclesport.com,
Breck Bike Guides,"411 S. Main Street, #12 None Breckenridge 80424 United States",,+19708460921,sfox@cyclebreck.com,
Base Mountain Sports (SSI),500 South Park Ave None Breckenridge 80424 United States,,,justin@basemoutainsports.com,
BICYCLE VILLAGE #355,2100 28th St. None Boulder 80301 United States,,,VRRDirectShip995@vailresorts.com,
Boulder Cycle Sports -North (ST),4580 Broadway St. Unit B None Boulder 80304 United States,,,adam@bouldercyclesport.com,
Boulder Cycle Sport- North,4580 Broadway St. Unit B None Boulder 80304 United States,,,,
MOUNTAIN SPORTS OUTLET #600,167 B. Meraly Way None Silverthorne 80498 United States,,,retailAP@vailresorts.com,
Mountain Sports Outlet#600 (ST),167 B Meraly Way None Silverthrone 80435 United States,,,VRRDirectShip995@vailresorts.com,
Bike Granby Ranch,1000 Village Road None Granby 80446 United States,,+19708873384,ahollis@granbyranch.com,
Vail Ski Tech,555 E. Lionhead Circle None Vail 81657 United States,,+19704765995,info@vailskitech.com,
Rocky Mountain Cyclery Inc.,504 N. Garfield Avenue None Loveland 80537 United States,,+19706692361,tcarroll@rockymtncyclery.com,
Base Mountain Sports (ST),76 Avondale Lane None Beaver Creek 81620 United States,,,jacquie@basemountainsports.com,
Double Diamond Ski Shop,"140 Metcalf Road, Unit 3 None avon 81620 United States",,+19709497779,pamzuck@hotmail.com,
Via Bicycles & Ride Cafe (ST),1751 N Lake Ave #110 None Estes Park 80517 United States,,+19709301842,stefano@viabicycles.com,
Peloton Cycles,3027 E. Harmony Rd None Ft. Collins 80528 United States,,+19704495595,robin@peloton-cycles.com,
TOMICHI CYCLES INC.,104 N MAIN ST None GUNNISON 81230 United States,,+19706419069,srteal@hotmail.com,
Stay Tuned Ski & Sports,"16 Kearns Road, Suite 114 None Snowmass Village 81615 United States",,+19709480005,kvonderhorst@yahoo.com,
Rocky Mountain Ski & Raft,30411 W Hwy US 160 None South Fork 81154 United States,,+17198732495,info@rockymountainskiraft.com,
Ajax Bike & Sports,571 Hwy 133 None Carbondale 81623 United States,,+19709630128,ajaxbikesaspen@gmail.com,
Vail Resorts Retail (Glenwood),215 6th St. None Glenwood Springs 81601 United States,,,retailAP@vailresorts.com,
Mountain Sports Outlet#601 (ST),215 6th Street None Glenwood Springs 81601 United States,,,VRRDirectShip995@vailresorts.com,
Hard Headed (ST),635 Lincoln Ave Unit T None Steamboat Springs 80487 United States,,,,
Lizard Head Cycling Guides,101 Bobtail None Ophir 81426 United States,,+19707285891,info@lizardheadcyclingguides.com,
Powderhorn Ski Company,48338 Powderhorn Road None Mesa 81643 United States,,+19702685700,swilliams@powderhorn.com,
Second Ave. Sports,640 East 2nd Avenue None Durango 81301 United States,,+19709030828,invoice@2ndavesports.com,
Cahaba Cycles,3179 Cahaba Heights Rd None Birmingham 35243 United States,,+12059672003,accounting@cahabacycles.com,
Wigs Wheels,1229 Noble St. None Anniston 36201 United States,,+12562379447,WIGSWHEELS@BELLSOUTH.NET,
Cycle Therapy,27 Central Plaza None Rome 30161 United States,,+17062354866,julie@CYCLETHERAPY.US,
Madison Cycles,181 Hughes Road Suite #6 None Madison 35758 United States,,+12564619963,steve@madisoncycles.com,
James Bros. Bikes,1684 South College Street None Auburn 36832 United States,,+13348210555,info@jamesbrosbikes.com,
Pro Bike Repair,3311-F Hwy 5 None Douglasville 30135 United States,probikerepairga.com,+17706937335,highendglen@gmail.com,
Bear Creek Bicycle Company,1229 W. Walnut Avenue None Dalton 30720 United States,,+17062602733,accounting@bearcreekbikes.com,
Westside Bikes LLC (ST),1000 Marietta Street #310 None Atlanta 30318 United States,,+14049359115,info@westsidebikes.com,
Roswell Bicycles,670 Houze Way None Roswell 30076 United States,,+17706424057,kyle.born@roswellbicycles.com,
Blue Moon Bicycles LLC,116 East College Street None Griffin 30224 United States,,+16786928175,bluemoonbicycles@birch.net,
"Suwanee Creek Bicycles, Inc.",333 Main Street Suite 100 None Suwanee 30024 United States,,+17709044860,jeff@suwaneecreekbicycles.com,
Adventure Cycles,7400 SPOUT SPRINGS ROAD SUITE 202 None Flowery Branch 30542 United States,,+17709650204,hutchesonr@gmail.com,
Capitol Cycle Company,4950 Mercer University None Macon 31210 United States,,+14784755711,donny@capitolcycle.com,
R.B.'s Cyclery,99 Seaboard Lane Suite #1000 None Brentwood 37027 United States,,+16155676633,rb@rbscyclery.com,
Georgia Cycle Sport,1029 Baxter Street None Athens 30606 United States,,+17065492453,info@georgiacyclesport.com,
Gran Fondo Cycles,5133 Harding Road A-6 None Nashvlle 37205 United States,,+16153541090,GRANFONDOCYCLES@ME.COM,
RED KITE BICYCLE STUDIO,1605 GALE LANE None NASHVILLE 37212 United States,,+16159426218,SHANNON@REDKITEBIKES.COM,
Ride615 Bicycle Shop LLC,"3441 Lebanon Road, Suite 103 None Hermitage 37076 United States",,+16152007433,office@ride615.com,
MANDM LLC,10657 Hardin Valley RD None Knoxville 37932 United States,,,,
Knoxville Bicycle Company,10657 Hardin Valley Road None Knoxville 37932 United States,,+18652403499,myron@knoxvillebicyclecompany.com,
Bryson City Bicycles,157 Everett Street None Bryson City 28713 United States,,+18284881988,andy@brysoncitybicycles.com,
Tennessee Valley Bicycles,214 W. Magnolia Avenue None Knoxville 37917 United States,,+18655409979,scott@tnvalleybikes.com,
*IA* World,3660 S. Houston Levy Rd Ste 101 None Collierville 38017 United States,,+19018535569,chadterry@bikeworldtn.com,
Hubsport,5037 Lincoln Road None Hattiesburg 39402 United States,,+16016803483,hubsportsstore@gmail.com,
Cumberland Cycles Inc.,"3311 S. Hwy 27, Suite 5 None Somerset 42501 United States",,+16066771880,info@cumberlandcycles.com,
On Your Left Cycles,625 Baxter Avenue None Louisville 40204 United States,,+15027496775,info@onyourleftcycles.net,
Cyclesmiths,3928 Shelbyville Road None Louisville 40207 United States,,+15026321585,cyclesmiths502@gmail.com,
Bicycle Center,1450 Madison Street None Clarksville 37040 United States,,+19316472453,STPSales@Hotmail.com,
Crankworks Bicycles,439 Southland Drive None Lexington 40503 United States,,+18595237433,bill@crankworksbicycles.com,
Adventures Recreation & Gear,204 East 3rd Street None Jasper 47546 United States,,+18124823757,phil@adventuresrecreation.com,
Dan's Competition (ST),1412 South Greenriver Road None Evansville 47715 United States,,+18124778828,jwilson@danscomp.com,
Dan's Competition,1 Competition Way None Mount Vernon 47620 United States,,+18124778828,dwilson@danscomp.com,
Bicycle Outfitters,1510 Washington Avenue None Vincennes 47591 United States,,+18128825588,indianabikeshop@yahoo.com,
Salt Creek Cycles,235 w dodds st None bloomington 47403 United States,,+18123342453,saltcreekcycles@gmail.com,
Switchback Cycling and Outdoors,139 East Main Street None Morehead 40351 United States,,+16067800386,winklemanb10@gmail.com,
Paducah Running & Cycling Company,102 S 34th Street None PADUCAH 42001 United States,,+12704417433,ENDURONOMAD@GMAIL.COM,
Team Cycling and Fitness,7765 Colerain Avenue None Cincinnati 45239 United States,,+15135221551,info@teamcyclingandfitness.com,
"Bio Wheels Workshop, Inc.",6810 Miami Avenue None Cincinnati 45243 United States,,+15138612453,mitch@biowheels.com,
Bike Fix,8781 Cincinnati Dayton Rd None West Chester 45069 United States,,+15132543499,dc@bikefixonline.com,
Circle City Bicycle & Fitness,5506 Madison Avenue None Indianapolis 46227 United States,,+13177869244,roy@circlecitybicycles.com,
Hashtag Bikes,1202 N Illinois St. None Indianapolis 46202 United States,,+13172033193,gavin@hashtagbikes.com,
Cycling & Fitness Warehouse,213 N. 3rd Street None Richmond 47374 United States,,+17659355047,kory@cyclingandfitnesswarehouse.com,
"Norris Bicycles, LLC",1412 Knob Creek Road None Johnson City 37604 United States,,+14239288900,info@norrisbicycles.com,
Nebo Ridge,4335 W 106th Street. Suite 900 None Carmel 46032 United States,,+13174711089,tim@neboridge.com,
MIKES BIKE PARK,1300 E. FIRST ST. None DAYTON 45403 United States,,+19379632366,MIKESBIKEPARK@GMAIL.COM,
MustAsheville Bikes,408 Depot St #140 None Asheville 28801 United States,,+18285759779,jeff@mustashevillebikes.com,
Black Pug Bike Repair,2600 W. Jackson Rd None Yellow Springs 45387 United States,,+19372060980,blackpugbikes@gmail.com,
SouthPaw Cycles LLC,"103 Canoy Lane, Suite 113 None Clemson 29631 United States",,+18646534485,erik@southpawcycles.com,
SUNSHINE CYCLE SHOP,1826 NORTH PLEASANTBURG DRIVE None GREENVILLE 29609 United States,,+18642442925,,
Sunshine Cycle Shop,1826 N Pleasantburg Dr. None Greenville 29609 United States,,+18642442925,info@sunshinecycle.com,
Cycle Haus,126 S. Main St None Simpsonville 29681 United States,,+15744531440,cliff@cyclehaus.bike,
Rockville Bike,2288 Rockville Rd Suite A None Fairfield 94534 United States,,+17078642453,bikewood@yahoo.com,
Sports Basement-Santa Rosa U108,1970 Santa Rosa Ave None Santa Rosa 95407 United States,,,,
UBER BIKE LLC,6731 SEASTOPOL AVE#120 None SEBASTOPOL 95472 United States,,+17078292688,DENVERB@UBER-BIKE.COM,
Breakaway Bikes,4235 Montgomery Dr. None Santa Rosa 95405 United States,,+17075863400,breakawaybikes.gambini@gmail.com,
Windsor Bike & Sport,409 Encinosa Ct. None Windsor 95492 United States,,+17098369111,Devon@Windsorbikes.com,
Any Mountain#858(ST),392 Roseville Square None Roseville 95678 United States,,,VRRDirectShip994@vailresorts.com,
Bicycle Guys,2222 Francisco Drive Suite 110 None EL DORADO HILLS 95762 United States,,+19169334485,MOUNTAINBIKEGUYS@GMAIL.COM,
Team Cycle,2555 Greenwood Lane None Cameron Park 95682 United States,,+15306760505,lfisher@team-cycle.com,
Boonville Bike Works,13975 Highway 128 None Boonville 95415 United States,,+17074991960,bikeworks128@gmail.com,
ATOWN BIKES,943 Lincoln Way None Auburn 95603 United States,,+15308203375,atownbikes@yahoo.com,
Hangtown Cyclery,413 Main St None Placerville 95667 United States,,+17072283914,kbracer112@gmail.com,
Paradise Bikes,6282 Skyway None Paradise 95969 United States,,+15308773992,INFO@PARADISEBIKES.COM,
Zephyr Cove Adventures,None None Tahoe City None United States,,+17755807905,zephyrcoveadventures@gmail.com,
Any Mountain#856(ST),501 N Lake Blvd None Tahoe City 96145 United States,,,vrrdirectship994@vailresorts.com,
The Back Country,11400 Donner Pass Road None Truckee 96161 United States,www.thebackcountry.net,+15305820909,mike@thebackcountry.net,
Plaza Bikes (ST),6001 Northstar Drive None Truckee 96161 United States,,,retailAP@vailresorts.com,
The Dropout LLC,935 N Virginia Street None Reno 89503 United States,,+17754321311,info@thedropoutbikeshop.com,
Cyclopedia of Redding,630 Twin View Blvd None Redding 96003 United States,www.cyclopediaofredding.com,+15306054500,garth@cyclopediaofredding.com,
BIKE BLING,333 E. GRAND AVE. None ESCONDIDO 92025 United States,,+17603175450,KERRY@BIKEBLING.COM,
Centre City Cycles,"2065 S. Escondido Blvd., #100 None Escondido 92025 United States",,+17607463742,centrecitycycles@aol.com,
PULSE ENDURANCE - SOUTH BAY,1020 A-2 TIERRA DEL REY None CHULA VISTA 91910 United States,,+16196565222,,
Sonoran Cycles (ST),"202 S. 1st Ave., #204 None Yuma 85364 United States",,+16234344883,INFO@SONORANCYCLES.COM,
Vegas Bike Store,3955 S. Durango Suite B-1 None Las Vegas 89147 United States,www.vegasbikestore.com,+17025865500,tim@vegasbikestore.com,
PRO CYCLERY (1-3bikes),9440 W. Sahara Ave. STE 150 None LAS VEGAS 89117 United States,,+17022289460,miketillman@procyclery.com,
JT's Bicycle Co.,76 W. Horizon Ridge PKWY #130 None Henderson 89012 United States,,+17025645345,twomey@peoplepc.com,
Southwest Bikes,7290 W. Azure Drive #110 None Las Vegas 89130 United States,www.southwestbikes.com,+17022277433,info@southwestbikes.com,
Volker Bicycles LLC,1717 W. 39th Street None Kansas City 64111 United States,,+18167565510,volkerbicycles@gmail.com,
Swim Bike Run 2,4623 Hwy K None O'Fallon 63368 United States,,+13148825555,mike.barro@sbrtrishop.com,
Big Poppi Bikes LLC,1126 Moro Street None Manhattan 66502 United States,,+17855373737,billing@bigpoppibikes.com,
Scheels All Sports Inc.,"2960 Pine Lake Road, Suite B None Lincoln 68516 United States",,+17012323665,jmgiese@scheels.com,
Scheels All Sports,101 Jordan Creek Pkwy Blding #4000 None West Des Moines 50266 United States,,+15157274065,clintangus@yahoo.com,
Scheels All Sports Inc.,17202 Davenport Street None Omaha 68118 United States,,+14022895666,invoicesom@scheels.com,
Trails End Bike and Triathlon Shop,498 1st Avenue None Coralville 52241 United States,,+13193394768,trailsendbike@gmail.com,
Derech Haofanayim,Kanfey Nesharim 68 None Jerusalem None Israel,,+97226525256,,
Alon Bikes,Haziyonut 1 None Ariel None Israel,,+97236350992,,
Green Bikes,Keren Hayesod 8 None Be'er Ya'akov None Israel,,,,
Haofan 17,Shilo 94 None Rosh Ha'ayin None Israel,,+97239033373,,
Galgalim - Pro,Harakun 8 None Hod Hasharon None Israel,,,,
Scott Israel - Tel Aviv,Derech Menahem begin 128 None Tel Aviv None Israel,,+97237322269,,
Mike Bike,Simtat El Hayam 2 None Ashdod None Israel,,+97289177661,,
King Bikes,Hama'apilim 11 None Kfar Shemaryahu 46910 Israel,,+97299569797,,
E-Quip,Hadasim 9 None Kadima 60920 Israel,,+97297483493,,
Olam Haofanayim,Derech Chevron 66 None Be'er Sheva None Israel,,+97288609080,,
Be'eri Bikes,Kibuz Be'eri None Kibuz Be'eri None Israel,,+97289949374,,
Eitan Bikes,Rahvat Harav Tayib 12 None Dimona None Israel,,+97286558645,,
Galgal Ofanayim,Haoman 4 None Binyamina None Israel,,+97246388977,,
Haytem Bikes,Daliyat El Carmel None Daliyat El Carmel None Israel,,+97248393994,,
Derech Haofanayim,Hama'ayan 2 None Kefar Tavor None Israel,,+97246337717,,
Scott Israel - Yagur,Yagur None Yagur None Israel,,+972507143958,,
Bikers Elifelet,Moshav Elifelet None Moshav Elifelet None Israel,,+97246801171,,
Amin Bikes,Hagalav 1 None Eilat None Israel,,+97286338330,,
Cycleworld Australia Pty Ltd,3/317 Concord Road None Concord West 2134 Australia,,+61297396530,accounts@cycleworld.com.au,
Bikebug Pty Ltd,120 Pacific Highway None North Sydney 2060 Australia,,+61299545599,ian@frf.com.au,
Turramurra Cyclery,1366 Pacific Highway None Turramurra 2074 Australia,,+61291442128,Admin@Turramurracyclery.Com.Au,
Bike Barn Parramatta Pty Ltd,"Shop 5, 426 Church Street None North Parramatta 2151 Australia",http://www.thebikebarn.com.au/,+61296303844,info@thebikebarn.com.au,
Jet Cycles,"Ground Floor, 80 Clarence Street None Sydney 2000 Australia",http://jetcycles.com.au/,+61292794220,info@jetcycles.com.au,
Kuringai Cycles,145 Pacific Highway None Hornsby 2077 Australia,http://www.kuringaicycles.com/,+61299870750,kuringaicycle@optusnet.com.au,
Castle Hill Bike Shop,"Unit 24, 9 Sailsbury Road None Castle Hill 2154 Australia",,+61298942533,accounts@bsch.net.au,
Avantiplus Narrabeen Bikes,1324 Pittwater Rd None Narrabeen 2101 Australia,https://www.avantiplus.com.au/,+61299131881,narrabeen@avantiplus.com,
Fraser Cycles Sports & Toys  **,PO Box 2356 None Sydney 2229 Australia,http://www.fraserscycles.com.au,+61295267722,hello@fraserscycles.com.au,
Lifestyle & Leisure,444 Windsor Road None Vineyard 2765 Australia,www.lifestyleandleisure.com.au,+61296276626,samantha.koevoets@lifestyleandleisure.com.au,
Bicycles Plus,"Shop 5, 17 Blaxland Serviceway None Campbelltown 2560 Australia",,+61246283155,Info@Bicyclesplus.Com.Au,
Camden Cycles Pty Ltd,"Shop 25, 184 Argyle Street None Camden 2570 Australia",,+61246557408,camden_cycles@outlook.com,
Blaxland Bicycles,"Shop 1 - 2, 3 Station Street None Blaxland 2774 Australia",,+61247393166,blaxlandcycles@tpg.com.au,
Avantiplus Pushy Galore Bikes,17 Fiveways Shopping Centre None Wyoming 2250 Australia,https://www.avantiplus.com.au/,+61243240266WYOMIN,danthebikeman@ymail.com,
Bikeminded Pty Ltd,Shop 3 295-297 Western Hwy None Wentworth Falls 2782 Australia,,+61247574607,tristan@bikeminded.com.au,
Wollongong Bike Hub **,337 Keira Street None Wollongong 2500 Australia,,+61402408653,wollongongbikes@gmail.com,
Toukley World Of Bikes,241 Main Rd None Toukley 2263 Australia,,+61243966388,twobs241@gmail.com,
Wilsons Bike Hub - Warrawong  ****,"Shop 2, 113 King Street None Warrawong 2527 Australia",,+61242744534,warrawong@bikehub.com.au,
Wilsons Bike Hub Dapto  ***,"Shop 1, 6 - 10 Princes Highway None Dapto 2530 Australia",,+61242615444,dapto@bikehub.com.au,
Breakaway Cycles Pty Ltd,65 Dora Street None Morisset 2264 Australia,,+61249734446,breakawaycycles@bigpond.com,
Wilsons Bike Hub Albion Park Rail,185 Princes Highway None Albion Park Rail 2527 Australia,,+61242561948,albionparkrail@bikehub.com.au,
Cycliste,508 Argyle Street None Moss Vale 2577 Australia,,+61248683606,sales@cycliste.com.au,
Teds Bike Shop,PO Box 2223 None Greenhills 2323 Australia,,+61249336620,ted@tedsbikeshop.com.au,
